Codice richiesta,80749
Codice Stazione,S2576
Denominazione,DIGA DEL CHIOTAS
Localita',DIGA DEL CHIOTAS
UTM X,366881 m
UTM Y,4891327 m
Quota,2020 m s.l.m.
Periodo, 2018-01-01 / 2021-12-05
Dati giornalieri di temperatura dell'aria
data,ora minimo (UTC),Tmin (gradi C),classe minimo,Tmed,classe media,ora massimo (UTC),Tmax,classe massimo
06/03/2020 , 23:40 ,    -4.8 , 0 ,    -2.4 , Z , 12:25 ,     0.5 , 0
07/03/2020 , 06:55 ,    -6.2 , 0 ,    -4.0 , Z , 14:00 ,    -0.9 , 0
08/03/2020 , 02:30 ,    -6.4 , 0 ,    -1.2 , Z , 20:55 ,     3.7 , 0
09/03/2020 , 08:15 ,    -5.2 , 0 ,    -2.8 , Z , 00:05 ,     2.4 , 0
10/03/2020 , 00:30 ,    -4.5 , 0 ,     2.5 , Z , 20:55 ,     9.2 , 0
11/03/2020 , 02:20 ,     7.7 , 0 ,    10.4 , Z , 14:10 ,    13.4 , 0
12/03/2020 , 00:10 ,     8.6 , 0 ,    10.7 , Z , 02:35 ,    12.7 , 0
13/03/2020 , 21:50 ,     1.6 , 0 ,     7.5 , Z , 14:50 ,    10.6 , 0
14/03/2020 , 23:15 ,    -1.5 , 0 ,     1.0 , Z , 11:15 ,     4.0 , 0
15/03/2020 , 23:59 ,    -3.8 , 0 ,    -2.5 , Z , 00:10 ,    -1.3 , 0
16/03/2020 , 07:35 ,    -4.6 , 0 ,    -2.8 , Z , 23:55 ,     1.9 , 0
17/03/2020 , 02:05 ,    -1.8 , 0 ,     2.7 , Z , 14:05 ,     6.4 , 0
18/03/2020 , 23:50 ,     0.8 , 0 ,     3.9 , Z , 12:50 ,     7.3 , 0
19/03/2020 , 02:30 ,     0.4 , 0 ,     2.3 , Z , 13:45 ,     6.4 , 0
20/03/2020 , 08:35 ,    -1.2 , 0 ,     0.7 , Z , 13:25 ,     2.4 , 0
21/03/2020 , 06:35 ,    -0.6 , 0 ,     1.7 , Z , 12:50 ,     5.9 , 0
22/03/2020 , 22:00 ,    -2.3 , 0 ,    -0.7 , Z , 00:10 ,     1.2 , 0
23/03/2020 , 23:55 ,    -8.4 , 0 ,    -3.6 , Z , 19:30 ,     0.0 , 0
24/03/2020 , 19:05 ,   -10.0 , 0 ,    -8.5 , Z , 13:10 ,    -7.6 , 0
25/03/2020 , 06:10 ,   -10.8 , 0 ,   -10.0 , Z , 00:15 ,    -7.7 , 0
26/03/2020 , 05:50 ,   -11.7 , 0 ,    -9.6 , Z , 21:50 ,    -6.8 , 0
27/03/2020 , 00:10 ,    -6.8 , 0 ,    -4.6 , Z , 14:50 ,    -2.5 , 0
28/03/2020 , 03:05 ,    -3.1 , 0 ,    -1.0 , Z , 23:55 ,     1.0 , 0
29/03/2020 , 23:35 ,    -0.3 , 0 ,     1.6 , Z , 13:10 ,     4.3 , 0
30/03/2020 , 23:25 ,    -1.5 , 0 ,    -0.4 , Z , 12:00 ,     1.7 , 0
31/03/2020 , 23:20 ,    -6.3 , 0 ,    -4.3 , Z , 00:15 ,    -1.3 , 0
01/04/2020 , 06:35 ,    -7.9 , 0 ,    -5.7 , Z , 13:35 ,    -2.4 , 0
02/04/2020 , 00:15 ,    -5.4 , 0 ,    -1.5 , Z , 15:00 ,     2.1 , 0
03/04/2020 , 07:05 ,    -2.8 , 0 ,    -0.2 , Z , 13:55 ,     3.5 , 0
04/04/2020 , 06:25 ,    -2.0 , 0 ,     0.9 , Z , 13:40 ,     6.1 , 0
05/04/2020 , 06:40 ,    -1.4 , 0 ,     0.8 , Z , 13:55 ,     4.7 , 0
06/04/2020 , 04:50 ,    -1.9 , 0 ,     1.1 , Z , 15:10 ,     6.1 , 0
07/04/2020 , 03:20 ,    -0.3 , 0 ,     2.5 , Z , 14:30 ,     7.2 , 0
08/04/2020 , 04:20 ,     0.0 , 0 ,     2.8 , Z , 15:10 ,     6.8 , 0
09/04/2020 , 01:45 ,     0.8 , 0 ,     4.1 , Z , 14:00 ,     8.9 , 0
10/04/2020 , 04:35 ,     1.8 , 0 ,     4.7 , Z , 15:00 ,     9.7 , 0
11/04/2020 , 04:50 ,     2.3 , 0 ,     5.2 , Z , 14:30 ,    10.2 , 0
12/04/2020 , 23:55 ,     3.4 , 0 ,     5.3 , Z , 12:55 ,     8.6 , 0
13/04/2020 , 04:40 ,     2.2 , 0 ,     3.9 , Z , 11:15 ,     6.5 , 0
14/04/2020 , 23:45 ,     0.3 , 0 ,     4.7 , Z , 15:00 ,     9.1 , 0
15/04/2020 , 06:05 ,    -1.8 , 0 ,     1.9 , Z , 15:25 ,     7.9 , 0
16/04/2020 , 00:15 ,     1.8 , 0 ,     5.1 , Z , 14:35 ,    10.6 , 0
17/04/2020 , 06:15 ,     5.1 , 0 ,     8.6 , Z , 12:45 ,    10.6 , 0
18/04/2020 , 06:35 ,     6.2 , 0 ,     9.2 , Z , 10:30 ,    11.1 , 0
19/04/2020 , 22:00 ,     3.2 , 0 ,     5.0 , Z , 00:05 ,     8.1 , 0
20/04/2020 , 23:59 ,     0.2 , 0 ,     2.6 , Z , 08:45 ,     3.7 , 0
21/04/2020 , 21:30 ,    -3.1 , 0 ,    -1.4 , Z , 00:05 ,     0.3 , 0
22/04/2020 , 00:15 ,    -3.0 , 0 ,    -1.1 , Z , 19:50 ,     1.0 , 0
23/04/2020 , 01:00 ,     0.0 , 0 ,     3.6 , Z , 15:35 ,     7.6 , 0
24/04/2020 , 01:35 ,     2.7 , 0 ,     6.0 , Z , 13:00 ,     9.2 , 0
25/04/2020 , 23:40 ,     5.1 , 0 ,     6.7 , Z , 09:00 ,     8.3 , 0
26/04/2020 , 22:40 ,     3.9 , 0 ,     6.2 , Z , 09:50 ,     9.5 , 0
27/04/2020 , 02:45 ,     3.7 , 0 ,     5.7 , Z , 09:15 ,     8.7 , 0
28/04/2020 , 05:55 ,     1.0 , 0 ,     3.8 , Z , 10:20 ,     6.3 , 0
29/04/2020 , 03:50 ,     2.4 , 0 ,     5.7 , Z , 14:40 ,    10.1 , 0
30/04/2020 , 19:15 ,     3.0 , 0 ,     5.1 , Z , 00:05 ,     7.6 , 0
01/05/2020 , 00:10 ,     3.4 , 0 ,     6.4 , Z , 12:40 ,     9.6 , 0
02/05/2020 , 05:25 ,     4.6 , 0 ,     8.2 , Z , 15:40 ,    12.3 , 0
03/05/2020 , 01:15 ,     5.3 , 0 ,     8.4 , Z , 11:55 ,    12.2 , 0
04/05/2020 , 05:45 ,     3.6 , 0 ,     8.5 , Z , 16:35 ,    13.1 , 0
05/05/2020 , 05:35 ,     8.2 , 0 ,    12.1 , Z , 03:55 ,    14.5 , 0
06/05/2020 , 21:35 ,     5.1 , 0 ,     8.3 , Z , 11:10 ,    12.8 , 0
07/05/2020 , 05:20 ,     3.9 , 0 ,     8.4 , Z , 14:05 ,    13.9 , 0
08/05/2020 , 06:45 ,     5.0 , 0 ,     8.8 , Z , 14:35 ,    12.6 , 0
09/05/2020 , 22:20 ,     4.8 , 0 ,     8.3 , Z , 10:30 ,    12.5 , 0
10/05/2020 , 23:20 ,     0.7 , 0 ,     5.0 , Z , 02:40 ,     8.4 , 0
11/05/2020 , 06:05 ,    -0.7 , 0 ,     3.1 , Z , 12:05 ,     5.4 , 0
12/05/2020 , 00:10 ,     4.4 , 0 ,     7.5 , Z , 11:05 ,    10.0 , 0
13/05/2020 , 18:00 ,     4.1 , 0 ,     5.6 , Z , 02:50 ,     9.0 , 0
14/05/2020 , 23:40 ,     0.5 , 0 ,     4.9 , Z , 10:55 ,     8.4 , 0
15/05/2020 , 00:10 ,     0.3 , 0 ,     5.5 , Z , 13:40 ,     8.7 , 0
16/05/2020 , 23:30 ,     1.6 , 0 ,     5.5 , Z , 08:20 ,     8.3 , 0
17/05/2020 , 01:20 ,     0.9 , 0 ,     3.7 , Z , 23:00 ,     5.7 , 0
18/05/2020 , 04:35 ,     5.0 , 0 ,     7.7 , Z , 14:00 ,    11.9 , 0
19/05/2020 , 05:20 ,     4.4 , 0 ,     5.9 , Z , 23:59 ,     7.6 , 0
20/05/2020 , 00:15 ,     7.2 , 0 ,     9.5 , Z , 14:30 ,    13.0 , 0
21/05/2020 , 04:20 ,     6.6 , 0 ,    10.9 , Z , 14:25 ,    15.5 , 0
22/05/2020 , 05:10 ,     9.4 , 0 ,    12.7 , Z , 12:50 ,    15.4 , 0
23/05/2020 , 23:59 ,     9.3 , 0 ,    13.3 , Z , 12:05 ,    15.9 , 0
24/05/2020 , 22:35 ,     6.8 , 0 ,     8.8 , Z , 12:25 ,    11.7 , 0
25/05/2020 , 04:10 ,     6.1 , 0 ,     9.2 , Z , 12:40 ,    13.0 , 0
26/05/2020 , 05:30 ,     6.7 , 0 ,     9.3 , Z , 13:20 ,    13.0 , 0
27/05/2020 , 04:55 ,     4.5 , 0 ,     6.9 , Z , 15:00 ,    10.8 , 0
28/05/2020 , 23:59 ,     7.4 , 0 ,     9.4 , Z , 12:05 ,    13.1 , 0
29/05/2020 , 13:45 ,     1.7 , 0 ,     4.1 , Z , 00:20 ,     7.3 , 0
30/05/2020 , 02:55 ,     3.1 , 0 ,     5.9 , Z , 11:05 ,     9.4 , 0
31/05/2020 , 04:35 ,     3.5 , 0 ,     6.8 , Z , 12:05 ,     9.7 , 0
01/06/2020 , 03:55 ,     5.4 , 0 ,     8.2 , Z , 10:55 ,    11.1 , 0
02/06/2020 , 03:25 ,     7.0 , 0 ,     9.5 , Z , 13:05 ,    14.1 , 0
03/06/2020 , 00:30 ,     6.7 , 0 ,     9.2 , Z , 10:50 ,    11.8 , 0
04/06/2020 , 02:15 ,     4.8 , 0 ,     6.7 , Z , 18:25 ,     9.2 , 0
05/06/2020 , 03:25 ,     4.2 , 0 ,     8.6 , Z , 12:00 ,    12.4 , 0
06/06/2020 , 04:35 ,     8.3 , 0 ,    11.0 , Z , 11:50 ,    12.8 , 0
07/06/2020 , 23:40 ,     5.1 , 0 ,     8.0 , Z , 00:05 ,    10.2 , 0
08/06/2020 , 23:59 ,     4.1 , 0 ,     6.1 , Z , 09:55 ,     8.9 , 0
09/06/2020 , 19:05 ,     0.9 , 0 ,     3.0 , Z , 15:25 ,     4.5 , 0
10/06/2020 , 03:00 ,     2.7 , 0 ,     5.1 , Z , 12:30 ,     8.8 , 0
11/06/2020 , 01:15 ,     4.1 , 0 ,     5.5 , Z , 13:35 ,     7.6 , 0
12/06/2020 , 00:25 ,     4.6 , 0 ,     6.7 , Z , 17:00 ,     8.3 , 0
13/06/2020 , 13:40 ,     4.4 , 0 ,     5.9 , Z , 08:55 ,     7.3 , 0
14/06/2020 , 00:15 ,     5.7 , 0 ,     9.7 , Z , 11:55 ,    14.1 , 0
15/06/2020 , 04:05 ,     7.6 , 0 ,    10.0 , Z , 10:30 ,    13.8 , 0
16/06/2020 , 22:25 ,     6.5 , 0 ,     8.7 , Z , 10:20 ,    12.2 , 0
17/06/2020 , 14:40 ,     5.8 , 0 ,     8.3 , Z , 10:30 ,    11.5 , 0
18/06/2020 , 03:40 ,     5.7 , 0 ,     8.2 , Z , 09:05 ,    10.7 , 0
19/06/2020 , 04:45 ,     6.1 , 0 ,     9.0 , Z , 13:35 ,    11.9 , 0
20/06/2020 , 05:00 ,     7.1 , 0 ,     9.7 , Z , 10:10 ,    12.8 , 0
21/06/2020 , 02:45 ,     8.8 , 0 ,    11.7 , Z , 15:50 ,    15.7 , 0
22/06/2020 , 04:45 ,     9.8 , 0 ,    12.9 , Z , 12:40 ,    16.9 , 0
23/06/2020 , 04:15 ,    10.4 , 0 ,    14.1 , Z , 13:10 ,    18.0 , 0
24/06/2020 , 04:25 ,    11.2 , 0 ,    14.2 , Z , 12:40 ,    18.4 , 0
25/06/2020 , 04:05 ,    10.9 , 0 ,    13.3 , Z , 13:50 ,    16.5 , 0
26/06/2020 , 04:50 ,    11.1 , 0 ,    12.7 , Z , 11:35 ,    15.9 , 0
27/06/2020 , 01:30 ,    10.4 , 0 ,    13.1 , Z , 10:05 ,    16.2 , 0
28/06/2020 , 02:40 ,    12.0 , 0 ,    15.3 , Z , 10:35 ,    17.6 , 0
29/06/2020 , 01:35 ,    13.5 , 0 ,    16.2 , Z , 16:40 ,    20.1 , 0
30/06/2020 , 04:15 ,    11.9 , 0 ,    14.7 , Z , 12:15 ,    18.0 , 0
01/07/2020 , 22:25 ,    13.0 , 0 ,    15.4 , Z , 15:10 ,    18.0 , 0
02/07/2020 , 16:05 ,    12.1 , 0 ,    15.3 , Z , 11:15 ,    19.2 , 0
03/07/2020 , 19:35 ,     6.6 , 0 ,    10.9 , Z , 01:05 ,    15.1 , 0
04/07/2020 , 00:10 ,     7.6 , 0 ,    12.0 , Z , 14:20 ,    16.3 , 0
05/07/2020 , 00:20 ,    12.9 , 0 ,    15.6 , Z , 12:35 ,    18.9 , 0
06/07/2020 , 23:40 ,    13.5 , 0 ,    16.8 , Z , 11:00 ,    21.0 , 0
07/07/2020 , 04:45 ,     9.3 , 0 ,    11.5 , Z , 12:30 ,    14.0 , 0
08/07/2020 , 05:50 ,     9.4 , 0 ,    12.0 , Z , 20:40 ,    15.9 , 0
09/07/2020 , 04:55 ,    12.8 , 0 ,    15.4 , Z , 11:55 ,    18.2 , 0
10/07/2020 , 21:20 ,    13.1 , 0 ,    16.1 , Z , 11:20 ,    18.8 , 0
11/07/2020 , 21:50 ,    11.7 , 0 ,    15.1 , Z , 10:15 ,    17.9 , 0
12/07/2020 , 08:50 ,     8.6 , 0 ,    10.5 , Z , 13:15 ,    13.4 , 0
13/07/2020 , 23:30 ,     8.6 , 0 ,     9.9 , Z , 11:30 ,    11.2 , 0
14/07/2020 , 19:20 ,     8.0 , 0 ,     9.3 , Z , 11:40 ,    11.1 , 0
15/07/2020 , 02:30 ,     7.2 , 0 ,     9.8 , Z , 09:50 ,    12.7 , 0
16/07/2020 , 01:15 ,     9.4 , 0 ,    11.7 , Z , 10:50 ,    14.6 , 0
17/07/2020 , 02:20 ,    10.8 , 0 ,    12.4 , Z , 13:10 ,    15.8 , 0
18/07/2020 , 09:30 ,     9.1 , 0 ,    10.5 , Z , 00:40 ,    11.5 , 0
19/07/2020 , 02:30 ,     9.7 , 0 ,    12.5 , Z , 13:10 ,    16.0 , 0
20/07/2020 , 04:30 ,    11.1 , 0 ,    14.2 , Z , 11:40 ,    17.5 , 0
21/07/2020 , 23:30 ,    13.4 , 0 ,    16.1 , Z , 10:45 ,    18.8 , 0
22/07/2020 , 20:05 ,    12.6 , 0 ,    16.8 , Z , 11:00 ,    20.9 , 0
23/07/2020 , 04:30 ,    12.8 , 0 ,    16.1 , Z , 12:45 ,    18.2 , 0
24/07/2020 , 14:30 ,     8.2 , 0 ,    12.7 , Z , 08:00 ,    16.7 , 0
25/07/2020 , 03:50 ,     9.9 , 0 ,    12.9 , Z , 14:00 ,    16.1 , 0
26/07/2020 , 04:15 ,    11.7 , 0 ,    15.3 , Z , 14:55 ,    18.1 , 0
27/07/2020 , 04:30 ,    10.8 , 0 ,    15.0 , Z , 12:30 ,    18.4 , 0
28/07/2020 , 19:55 ,    15.8 , 0 ,    19.7 , Z , 16:40 ,    22.1 , 0
30/07/2020 , 23:15 ,    15.6 , 0 ,    19.3 , Z , 13:50 ,    22.1 , 0
31/07/2020 , 18:45 ,    17.7 , 0 ,    20.2 , Z , 12:20 ,    22.4 , 0
01/08/2020 , 21:35 ,    15.2 , 0 ,    19.3 , Z , 10:00 ,    22.8 , 0
02/08/2020 , 23:50 ,    12.9 , 0 ,    17.1 , Z , 11:40 ,    19.7 , 0
03/08/2020 , 23:25 ,     7.9 , 0 ,    10.8 , Z , 09:00 ,    13.7 , 0
04/08/2020 , 03:15 ,     7.1 , 0 ,    10.4 , Z , 14:40 ,    14.6 , 0
05/08/2020 , 04:20 ,     8.3 , 0 ,    11.8 , Z , 14:40 ,    15.5 , 0
06/08/2020 , 01:45 ,    11.2 , 0 ,    14.0 , Z , 14:00 ,    18.3 , 0
07/08/2020 , 03:30 ,    12.0 , 0 ,    15.0 , Z , 11:30 ,    19.0 , 0
08/08/2020 , 04:55 ,    13.0 , 0 ,    16.4 , Z , 13:05 ,    20.7 , 0
09/08/2020 , 03:05 ,    14.0 , 0 ,    16.9 , Z , 12:40 ,    21.2 , 0
10/08/2020 , 12:50 ,    12.4 , 0 ,    15.4 , Z , 10:50 ,    19.7 , 0
11/08/2020 , 05:15 ,    13.8 , 0 ,    15.9 , Z , 12:20 ,    18.6 , 0
12/08/2020 , 05:45 ,    13.4 , 0 ,    16.3 , Z , 14:00 ,    19.6 , 0
13/08/2020 , 23:25 ,    11.6 , 0 ,    15.0 , Z , 10:50 ,    16.4 , 0
14/08/2020 , 00:10 ,    12.2 , 0 ,    15.7 , Z , 11:45 ,    18.4 , 0
15/08/2020 , 04:50 ,    11.9 , 0 ,    14.7 , Z , 13:10 ,    18.1 , 0
16/08/2020 , 05:30 ,    11.7 , 0 ,    14.1 , Z , 09:00 ,    16.6 , 0
17/08/2020 , 06:15 ,    11.4 , 0 ,    13.5 , Z , 10:40 ,    15.3 , 0
18/08/2020 , 06:10 ,     9.8 , 0 ,    13.1 , Z , 11:15 ,    16.5 , 0
19/08/2020 , 04:40 ,    10.6 , 0 ,    13.6 , Z , 14:00 ,    17.4 , 0
20/08/2020 , 05:30 ,    12.0 , 0 ,    14.6 , Z , 12:50 ,    19.5 , 0
21/08/2020 , 02:30 ,    12.8 , 0 ,    17.2 , Z , 13:15 ,    20.7 , 0
22/08/2020 , 23:30 ,    14.9 , 0 ,    17.8 , Z , 10:55 ,    20.5 , 0
23/08/2020 , 06:30 ,    12.3 , 0 ,    14.3 , Z , 12:35 ,    18.4 , 0
24/08/2020 , 05:35 ,     8.8 , 0 ,    11.4 , Z , 11:35 ,    14.1 , 0
25/08/2020 , 01:55 ,     9.3 , 0 ,    13.2 , Z , 19:00 ,    17.7 , 0
26/08/2020 , 06:00 ,    13.8 , 0 ,    17.9 , Z , 14:10 ,    21.9 , 0
27/08/2020 , 19:20 ,    13.2 , 0 ,    16.0 , Z , 13:45 ,    19.7 , 0
28/08/2020 , 23:59 ,    13.1 , 0 ,    15.3 , Z , 02:35 ,    17.4 , 0
29/08/2020 , 14:05 ,     8.8 , 0 ,    12.3 , Z , 03:00 ,    14.2 , 0
30/08/2020 , 23:55 ,     7.1 , 0 ,     9.8 , Z , 14:35 ,    12.8 , 0
31/08/2020 , 03:10 ,     5.3 , 0 ,     7.0 , Z , 11:20 ,     9.6 , 0
01/09/2020 , 04:50 ,     6.3 , 0 ,     9.0 , Z , 12:40 ,    13.4 , 0
02/09/2020 , 07:05 ,     6.8 , 0 ,     8.0 , Z , 08:45 ,     9.2 , 0
03/09/2020 , 05:35 ,     6.0 , 0 ,     9.7 , Z , 13:15 ,    14.4 , 0
04/09/2020 , 00:10 ,    10.8 , 0 ,    13.8 , Z , 14:25 ,    18.2 , 0
05/09/2020 , 04:10 ,    11.3 , 0 ,    13.7 , Z , 13:30 ,    18.2 , 0
06/09/2020 , 23:25 ,    10.1 , 0 ,    13.0 , Z , 11:50 ,    15.3 , 0
07/09/2020 , 06:45 ,     7.1 , 0 ,     8.3 , Z , 00:35 ,    10.1 , 0
08/09/2020 , 02:55 ,     7.3 , 0 ,     9.9 , Z , 13:40 ,    14.5 , 0
09/09/2020 , 06:55 ,     8.8 , 0 ,    10.9 , Z , 15:25 ,    13.5 , 0
10/09/2020 , 22:25 ,     9.0 , 0 ,    10.8 , Z , 08:35 ,    12.4 , 0
11/09/2020 , 12:15 ,     8.6 , 0 ,    10.1 , Z , 19:25 ,    11.5 , 0
12/09/2020 , 03:55 ,     9.9 , 0 ,    13.2 , Z , 14:40 ,    18.1 , 0
13/09/2020 , 03:00 ,    10.9 , 0 ,    13.8 , Z , 14:20 ,    18.4 , 0
14/09/2020 , 03:20 ,    10.7 , 0 ,    12.4 , Z , 13:50 ,    16.5 , 0
15/09/2020 , 06:05 ,     9.6 , 0 ,    12.2 , Z , 13:35 ,    16.3 , 0
16/09/2020 , 00:45 ,    10.0 , 0 ,    13.0 , Z , 11:55 ,    17.5 , 0
17/09/2020 , 23:50 ,    10.6 , 0 ,    12.9 , Z , 13:05 ,    16.9 , 0
18/09/2020 , 05:55 ,     9.8 , 0 ,    12.2 , Z , 11:50 ,    16.4 , 0
19/09/2020 , 21:20 ,     8.8 , 0 ,    10.7 , Z , 10:45 ,    13.6 , 0
20/09/2020 , 04:20 ,     7.4 , 0 ,     9.1 , Z , 01:55 ,    12.0 , 0
21/09/2020 , 04:30 ,     7.5 , 0 ,     8.4 , Z , 10:40 ,    10.1 , 0
22/09/2020 , 20:15 ,     6.5 , 0 ,     7.8 , Z , 10:40 ,    10.0 , 0
23/09/2020 , 05:10 ,     6.7 , 0 ,     9.7 , Z , 12:40 ,    12.8 , 0
24/09/2020 , 20:40 ,     6.6 , 0 ,    10.0 , Z , 05:20 ,    11.5 , 0
25/09/2020 , 23:15 ,     0.9 , 0 ,     5.8 , Z , 00:40 ,     9.9 , 0
26/09/2020 , 23:45 ,    -0.2 , 0 ,     2.1 , Z , 09:40 ,     5.0 , 0
27/09/2020 , 04:00 ,    -0.9 , 0 ,     1.1 , Z , 11:00 ,     4.9 , 0
28/09/2020 , 00:15 ,    -0.1 , 0 ,     5.3 , Z , 13:45 ,    10.0 , 0
29/09/2020 , 02:00 ,     6.9 , 0 ,     8.8 , Z , 10:20 ,    12.7 , 0
30/09/2020 , 04:05 ,     6.4 , 0 ,     8.6 , Z , 12:50 ,    12.7 , 0
01/10/2020 , 03:05 ,     4.4 , 0 ,     8.9 , Z , 07:55 ,    11.3 , 0
02/10/2020 , 10:45 ,     2.5 , 0 ,     6.6 , Z , 22:40 ,     9.2 , 0
03/10/2020 , 06:15 ,     1.2 , 0 ,     3.1 , Z , 00:35 ,     8.2 , 0
04/10/2020 , 18:00 ,     0.7 , 0 ,     2.7 , Z , 23:55 ,     3.8 , 0
05/10/2020 , 04:25 ,     1.7 , 0 ,     4.4 , Z , 11:10 ,     6.7 , 0
06/10/2020 , 00:40 ,     4.2 , 0 ,     7.3 , Z , 12:20 ,    10.8 , 0
07/10/2020 , 23:59 ,     4.3 , 0 ,     7.0 , Z , 14:10 ,    10.8 , 0
08/10/2020 , 04:55 ,     4.0 , 0 ,     8.2 , Z , 14:10 ,    12.6 , 0
09/10/2020 , 23:59 ,     6.4 , 0 ,     8.4 , Z , 10:30 ,    10.1 , 0
10/10/2020 , 23:45 ,     4.0 , 0 ,     7.5 , Z , 13:05 ,    11.3 , 0
11/10/2020 , 23:59 ,    -1.0 , 0 ,     0.8 , Z , 00:25 ,     4.1 , 0
12/10/2020 , 03:20 ,    -1.7 , 0 ,     0.1 , Z , 14:05 ,     4.1 , 0
13/10/2020 , 05:35 ,    -1.6 , 0 ,     1.3 , Z , 11:55 ,     5.2 , 0
14/10/2020 , 22:25 ,    -2.4 , 0 ,    -0.4 , Z , 11:55 ,     3.0 , 0
15/10/2020 , 03:20 ,    -2.2 , 0 ,    -0.9 , Z , 12:55 ,     0.9 , 0
16/10/2020 , 05:35 ,    -1.7 , 0 ,    -0.3 , Z , 23:50 ,     1.1 , 0
17/10/2020 , 02:30 ,     0.0 , 0 ,     1.7 , Z , 12:40 ,     4.5 , 0
18/10/2020 , 06:50 ,    -1.6 , 0 ,     1.0 , Z , 14:05 ,     4.3 , 0
19/10/2020 , 06:10 ,    -0.9 , 0 ,     1.0 , Z , 13:10 ,     4.4 , 0
20/10/2020 , 03:45 ,    -0.7 , * ,     2.5 , Y , 10:25 ,     8.8 , *
21/10/2020 , 00:25 ,     1.1 , 0 ,     7.0 , Z , 09:10 ,    10.4 , 0
22/10/2020 , 16:05 ,     4.9 , 0 ,     8.5 , Z , 06:50 ,     9.9 , 0
23/10/2020 , 22:05 ,     3.2 , 0 ,     7.1 , Z , 00:05 ,     8.6 , 0
24/10/2020 , 05:50 ,     2.9 , 0 ,     5.9 , Z , 00:35 ,     8.0 , 0
25/10/2020 , 23:15 ,     4.5 , 0 ,     6.9 , Z , 07:50 ,     9.4 , 0
26/10/2020 , 23:25 ,     0.3 , 0 ,     3.0 , Z , 03:00 ,     5.5 , 0
27/10/2020 , 02:40 ,    -2.3 , 0 ,     0.9 , Z , 13:20 ,     3.2 , 0
28/10/2020 , 00:35 ,     0.5 , 0 ,     6.5 , Z , 11:45 ,    10.9 , 0
29/10/2020 , 06:35 ,     5.8 , 0 ,     8.0 , Z , 15:15 ,     9.7 , 0
30/10/2020 , 00:15 ,     8.9 , 0 ,    11.3 , Z , 13:15 ,    15.8 , 0
31/10/2020 , 23:35 ,    10.3 , 0 ,    12.3 , Z , 10:40 ,    15.1 , 0
01/11/2020 , 23:15 ,    10.0 , 0 ,    12.2 , Z , 08:50 ,    15.1 , 0
02/11/2020 , 18:50 ,     9.2 , 0 ,    11.1 , Z , 12:40 ,    14.9 , 0
03/11/2020 , 22:10 ,     8.3 , 0 ,    10.5 , Z , 10:30 ,    13.4 , 0
04/11/2020 , 02:10 ,     2.0 , * ,     3.9 , Y , 00:05 ,     9.5 , *
05/11/2020 , 06:00 ,     3.2 , 0 ,     4.7 , Z , 12:35 ,     8.6 , 0
06/11/2020 , 01:00 ,     1.7 , Y ,     3.0 , Y , 12:50 ,     4.7 , *
07/11/2020 , 02:45 ,     1.8 , 0 ,     3.7 , Z , 13:35 ,     7.4 , 0
08/11/2020 , 10:30 ,     2.7 , 0 ,     5.2 , Z , 04:45 ,     7.2 , 0
09/11/2020 , 05:15 ,     3.1 , 0 ,     5.4 , Z , 13:35 ,     8.4 , 0
10/11/2020 , 04:10 ,     2.5 , 0 ,     4.1 , Z , 13:15 ,     7.6 , 0
11/11/2020 , 23:55 ,     0.5 , 0 ,     3.4 , Z , 12:20 ,     6.7 , 0
12/11/2020 , 07:00 ,     0.2 , 0 ,     2.9 , Z , 13:55 ,     5.6 , 0
13/11/2020 , 03:50 ,     1.7 , 0 ,     4.0 , Z , 13:15 ,     8.0 , 0
14/11/2020 , 02:40 ,     0.8 , 0 ,     2.6 , Z , 13:20 ,     6.1 , 0
15/11/2020 , 06:35 ,     1.6 , 0 ,     4.6 , Z , 10:30 ,     8.0 , 0
16/11/2020 , 08:50 ,     0.2 , 0 ,     4.3 , Z , 05:00 ,     7.5 , 0
17/11/2020 , 04:35 ,     0.7 , 0 ,     3.7 , Z , 11:15 ,     7.8 , 0
18/11/2020 , 02:20 ,     4.6 , 0 ,     6.3 , Z , 12:50 ,     9.7 , 0
19/11/2020 , 23:59 ,     1.3 , 0 ,     7.3 , Z , 12:55 ,    11.0 , 0
20/11/2020 , 06:45 ,    -3.5 , 0 ,    -1.0 , Z , 00:05 ,     1.3 , 0
21/11/2020 , 06:10 ,    -5.9 , 0 ,    -1.4 , Z , 20:55 ,     3.5 , 0
22/11/2020 , 00:10 ,     2.3 , 0 ,     5.1 , Z , 12:20 ,     7.7 , 0
23/11/2020 , 23:45 ,     1.5 , 0 ,     5.3 , Z , 12:30 ,     9.4 , 0
24/11/2020 , 08:50 ,    -0.9 , 0 ,     0.6 , Z , 01:10 ,     2.9 , 0
25/11/2020 , 22:45 ,    -1.2 , 0 ,    -0.1 , Z , 11:50 ,     2.1 , 0
26/11/2020 , 05:30 ,    -1.5 , 0 ,    -0.3 , Z , 12:40 ,     2.0 , 0
27/11/2020 , 23:50 ,    -3.2 , 0 ,    -0.7 , Z , 12:15 ,     2.5 , 0
28/11/2020 , 00:20 ,    -3.0 , 0 ,    -1.4 , Z , 04:20 ,    -0.6 , 0
29/11/2020 , 05:55 ,    -1.3 , 0 ,     0.8 , Z , 23:10 ,     2.7 , 0
