AnnoS;CorsoTIPO;ClasseNUMERO;ClasseNOME;SESSO;Lau
2011;Laurea Magistrale - dm 270/04;LM-70;Scienze e tecnologie alimentari;M;104
2011;Laurea Magistrale - dm 270/04;LM-71;Scienze e tecnologie della chimica industriale;F;29
2011;Laurea Magistrale - dm 270/04;LM-71;Scienze e tecnologie della chimica industriale;M;55
2011;Laurea Magistrale - dm 270/04;LM-72;Scienze e tecnologie della navigazione;M;1
2011;Laurea Magistrale - dm 270/04;LM-73;Scienze e tecnologie forestali ed ambientali;F;42
2011;Laurea Magistrale - dm 270/04;LM-73;Scienze e tecnologie forestali ed ambientali;M;114
2011;Laurea Magistrale - dm 270/04;LM-74;Scienze e tecnologie geologiche;F;61
2011;Laurea Magistrale - dm 270/04;LM-74;Scienze e tecnologie geologiche;M;128
2011;Laurea Magistrale - dm 270/04;LM-75;Scienze e tecnologie per l'ambiente e il territorio;F;101
2011;Laurea Magistrale - dm 270/04;LM-75;Scienze e tecnologie per l'ambiente e il territorio;M;101
2011;Laurea Magistrale - dm 270/04;LM-76;Scienze economiche per l'ambiente e la cultura;F;168
2011;Laurea Magistrale - dm 270/04;LM-76;Scienze economiche per l'ambiente e la cultura;M;39
2011;Laurea Magistrale - dm 270/04;LM-77;Scienze economico-aziendali;F;3101
2011;Laurea Magistrale - dm 270/04;LM-77;Scienze economico-aziendali;M;2582
2011;Laurea Magistrale - dm 270/04;LM-78;Scienze filosofiche;F;386
2011;Laurea Magistrale - dm 270/04;LM-78;Scienze filosofiche;M;297
2011;Laurea Magistrale - dm 270/04;LM-79;Scienze geofisiche;F;7
2011;Laurea Magistrale - dm 270/04;LM-79;Scienze geofisiche;M;1
2011;Laurea Magistrale - dm 270/04;LM-80;Scienze geografiche;F;17
2011;Laurea Magistrale - dm 270/04;LM-80;Scienze geografiche;M;20
2011;Laurea Magistrale - dm 270/04;LM-81;Scienze per la cooperazione allo sviluppo;F;187
2011;Laurea Magistrale - dm 270/04;LM-81;Scienze per la cooperazione allo sviluppo;M;69
2011;Laurea Magistrale - dm 270/04;LM-82;Scienze statistiche;F;128
2011;Laurea Magistrale - dm 270/04;LM-82;Scienze statistiche;M;91
2011;Laurea Magistrale - dm 270/04;LM-83;Scienze statistiche attuariali e finanziarie;F;30
2011;Laurea Magistrale - dm 270/04;LM-83;Scienze statistiche attuariali e finanziarie;M;22
2011;Laurea Magistrale - dm 270/04;LM-84;Scienze storiche;F;178
2011;Laurea Magistrale - dm 270/04;LM-84;Scienze storiche;M;232
2011;Laurea Magistrale - dm 270/04;LM-85;Scienze pedagogiche;F;653
2011;Laurea Magistrale - dm 270/04;LM-85;Scienze pedagogiche;M;54
2011;Laurea Magistrale - dm 270/04;LM-86;Scienze zootecniche e tecnologie  animali;F;40
2011;Laurea Magistrale - dm 270/04;LM-86;Scienze zootecniche e tecnologie  animali;M;46
2011;Laurea Magistrale - dm 270/04;LM-87;Servizio sociale e politiche sociali;F;301
2011;Laurea Magistrale - dm 270/04;LM-87;Servizio sociale e politiche sociali;M;40
2011;Laurea Magistrale - dm 270/04;LM-88;Sociologia e ricerca sociale;F;408
2011;Laurea Magistrale - dm 270/04;LM-88;Sociologia e ricerca sociale;M;128
2011;Laurea Magistrale - dm 270/04;LM-89;Storia dell'arte;F;518
2011;Laurea Magistrale - dm 270/04;LM-89;Storia dell'arte;M;73
2011;Laurea Magistrale - dm 270/04;LM-90;Studi europei;F;86
2011;Laurea Magistrale - dm 270/04;LM-90;Studi europei;M;75
2011;Laurea Magistrale - dm 270/04;LM-91;Tecniche e metodi per la societa dell'informazione;F;5
2011;Laurea Magistrale - dm 270/04;LM-91;Tecniche e metodi per la societa dell'informazione;M;9
2011;Laurea Magistrale - dm 270/04;LM-92;Teorie della comunicazione;F;191
2011;Laurea Magistrale - dm 270/04;LM-92;Teorie della comunicazione;M;94
2011;Laurea Magistrale - dm 270/04;LM-93;Teorie e metodologie dell'e-learning e della media education;F;101
2011;Laurea Magistrale - dm 270/04;LM-93;Teorie e metodologie dell'e-learning e della media education;M;16
2011;Laurea Magistrale - dm 270/04;LM-94;Traduzione specialistica e interpretariato;F;168
2011;Laurea Magistrale - dm 270/04;LM-94;Traduzione specialistica e interpretariato;M;31
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-04cu;Architettura e ingegneria edile-architettura (quinquennale);F;56
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-04cu;Architettura e ingegneria edile-architettura (quinquennale);M;44
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;F;47
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;M;23
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;F;748
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;M;471
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;F;56
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;M;26
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-46;Odontoiatria e protesi dentaria;F;1
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LMG/01;Magistrali in giurisprudenza;F;6642
2011;Laurea Magistrale a Ciclo Unico - dm 270/04;LMG/01;Magistrali in giurisprudenza;M;5113
2011;Laurea Specialistica - dm 509/99;01/S;Specialistiche in antropologia culturale ed etnologia;F;197
2011;Laurea Specialistica - dm 509/99;01/S;Specialistiche in antropologia culturale ed etnologia;M;67
2011;Laurea Specialistica - dm 509/99;02/S;Specialistiche in archeologia;F;328
2011;Laurea Specialistica - dm 509/99;02/S;Specialistiche in archeologia;M;127
2011;Laurea Specialistica - dm 509/99;03/S;Specialistiche in architettura del paesaggio;F;60
2011;Laurea Specialistica - dm 509/99;03/S;Specialistiche in architettura del paesaggio;M;39
2011;Laurea Specialistica - dm 509/99;04/S;Specialistiche in architettura e ingegneria edile;F;1219
2011;Laurea Specialistica - dm 509/99;04/S;Specialistiche in architettura e ingegneria edile;M;1138
2011;Laurea Specialistica - dm 509/99;05/S;Specialistiche in archivistica e biblioteconomia;F;63
2011;Laurea Specialistica - dm 509/99;05/S;Specialistiche in archivistica e biblioteconomia;M;16
2011;Laurea Specialistica - dm 509/99;06/S;Specialistiche in biologia;F;1123
2011;Laurea Specialistica - dm 509/99;06/S;Specialistiche in biologia;M;412
2011;Laurea Specialistica - dm 509/99;07/S;Specialistiche in biotecnologie agrarie;F;19
2011;Laurea Specialistica - dm 509/99;07/S;Specialistiche in biotecnologie agrarie;M;19
2011;Laurea Specialistica - dm 509/99;08/S;Specialistiche in biotecnologie industriali;F;184
2011;Laurea Specialistica - dm 509/99;08/S;Specialistiche in biotecnologie industriali;M;115
2011;Laurea Specialistica - dm 509/99;09/S;Specialistiche in biotecnologie mediche, veterinarie e farmaceutiche;F;344
2011;Laurea Specialistica - dm 509/99;09/S;Specialistiche in biotecnologie mediche, veterinarie e farmaceutiche;M;130
2011;Laurea Specialistica - dm 509/99;10/S;Specialistiche in conservazione dei beni architettonici e ambientali;F;17
2011;Laurea Specialistica - dm 509/99;10/S;Specialistiche in conservazione dei beni architettonici e ambientali;M;3
2011;Laurea Specialistica - dm 509/99;100/S;Specialistiche in tecniche e metodi per la societa dell'informazione;F;23
2011;Laurea Specialistica - dm 509/99;100/S;Specialistiche in tecniche e metodi per la societa dell'informazione;M;53
2011;Laurea Specialistica - dm 509/99;101/S;Specialistiche in teoria della comunicazione;F;157
2011;Laurea Specialistica - dm 509/99;101/S;Specialistiche in teoria della comunicazione;M;75
2011;Laurea Specialistica - dm 509/99;102/S;Specialistiche in teoria e tecniche della normazione e dell'informazione giuridica;F;14
2011;Laurea Specialistica - dm 509/99;102/S;Specialistiche in teoria e tecniche della normazione e dell'informazione giuridica;M;4
2011;Laurea Specialistica - dm 509/99;103/S;Specialistiche in teorie e metodi del disegno industriale;F;422
2011;Laurea Specialistica - dm 509/99;103/S;Specialistiche in teorie e metodi del disegno industriale;M;269
2011;Laurea Specialistica - dm 509/99;104/S;Specialistiche in traduzione letteraria e in traduzione tecnico-scientifica;F;531
2011;Laurea Specialistica - dm 509/99;104/S;Specialistiche in traduzione letteraria e in traduzione tecnico-scientifica;M;67
2011;Laurea Specialistica - dm 509/99;12/S;Specialistiche in conservazione e restauro del patrimonio storico-artistico;F;113
2011;Laurea Specialistica - dm 509/99;12/S;Specialistiche in conservazione e restauro del patrimonio storico-artistico;M;18
2011;Laurea Specialistica - dm 509/99;13/S;Specialistiche in editoria, comunicazione multimediale e giornalismo;F;399
2011;Laurea Specialistica - dm 509/99;13/S;Specialistiche in editoria, comunicazione multimediale e giornalismo;M;188
2011;Laurea Specialistica - dm 509/99;15/S;Specialistiche in filologia e letterature dell'antichita;F;193
2011;Laurea Specialistica - dm 509/99;15/S;Specialistiche in filologia e letterature dell'antichita;M;51
2011;Laurea Specialistica - dm 509/99;16/S;Specialistiche in filologia moderna;F;712
2011;Laurea Specialistica - dm 509/99;16/S;Specialistiche in filologia moderna;M;184
2011;Laurea Specialistica - dm 509/99;17/S;Specialistiche in filosofia e storia della scienza;M;7
2011;Laurea Specialistica - dm 509/99;18/S;Specialistiche in filosofia teoretica, morale, politica ed estetica;F;237
2011;Laurea Specialistica - dm 509/99;18/S;Specialistiche in filosofia teoretica, morale, politica ed estetica;M;178
2011;Laurea Specialistica - dm 509/99;19/S;Specialistiche in finanza;F;110
2011;Laurea Specialistica - dm 509/99;19/S;Specialistiche in finanza;M;131
2011;Laurea Specialistica - dm 509/99;20/S;Specialistiche in fisica;F;149
2011;Laurea Specialistica - dm 509/99;20/S;Specialistiche in fisica;M;322
2011;Laurea Specialistica - dm 509/99;21/S;Specialistiche in geografia;F;16
2011;Laurea Specialistica - dm 509/99;21/S;Specialistiche in geografia;M;26
2011;Laurea Specialistica - dm 509/99;22/S;Specialistiche in giurisprudenza;F;1838
2011;Laurea Specialistica - dm 509/99;22/S;Specialistiche in giurisprudenza;M;1140
2011;Laurea Specialistica - dm 509/99;23/S;Specialistiche in informatica;F;83
2011;Laurea Specialistica - dm 509/99;23/S;Specialistiche in informatica;M;467
2011;Laurea Specialistica - dm 509/99;24/S;Specialistiche in informatica per le discipline umanistiche;F;32
2011;Laurea Specialistica - dm 509/99;24/S;Specialistiche in informatica per le discipline umanistiche;M;9
2011;Laurea Specialistica - dm 509/99;25/S;Specialistiche in ingegneria aerospaziale e astronautica;F;92
2011;Laurea Specialistica - dm 509/99;25/S;Specialistiche in ingegneria aerospaziale e astronautica;M;465
2011;Laurea Specialistica - dm 509/99;26/S;Specialistiche in ingegneria biomedica;F;283
2011;Laurea Specialistica - dm 509/99;26/S;Specialistiche in ingegneria biomedica;M;269
2011;Laurea Specialistica - dm 509/99;27/S;Specialistiche in ingegneria chimica;F;164
2011;Laurea Specialistica - dm 509/99;27/S;Specialistiche in ingegneria chimica;M;214
2011;Laurea Specialistica - dm 509/99;28/S;Specialistiche in ingegneria civile;F;360
2011;Laurea Specialistica - dm 509/99;28/S;Specialistiche in ingegneria civile;M;1088
2011;Laurea Specialistica - dm 509/99;29/S;Specialistiche in ingegneria dell'automazione;F;37
2011;Laurea Specialistica - dm 509/99;29/S;Specialistiche in ingegneria dell'automazione;M;298
2011;Laurea Specialistica - dm 509/99;30/S;Specialistiche in ingegneria delle telecomunicazioni;F;103
2011;Laurea Specialistica - dm 509/99;30/S;Specialistiche in ingegneria delle telecomunicazioni;M;493
2011;Laurea Specialistica - dm 509/99;31/S;Specialistiche in ingegneria elettrica;F;18
2011;Laurea Specialistica - dm 509/99;31/S;Specialistiche in ingegneria elettrica;M;223
2011;Laurea Specialistica - dm 509/99;32/S;Specialistiche in ingegneria elettronica;F;127
2011;Laurea Specialistica - dm 509/99;32/S;Specialistiche in ingegneria elettronica;M;778
2011;Laurea Specialistica - dm 509/99;33/S;Specialistiche in ingegneria energetica e nucleare;F;54
2011;Laurea Specialistica - dm 509/99;33/S;Specialistiche in ingegneria energetica e nucleare;M;244
2011;Laurea Specialistica - dm 509/99;34/S;Specialistiche in ingegneria gestionale;F;616
2011;Laurea Specialistica - dm 509/99;34/S;Specialistiche in ingegneria gestionale;M;1039
2011;Laurea Specialistica - dm 509/99;35/S;Specialistiche in ingegneria informatica;F;171
2011;Laurea Specialistica - dm 509/99;35/S;Specialistiche in ingegneria informatica;M;1166
2011;Laurea Specialistica - dm 509/99;36/S;Specialistiche in ingegneria meccanica;F;128
2011;Laurea Specialistica - dm 509/99;36/S;Specialistiche in ingegneria meccanica;M;1540
2011;Laurea Specialistica - dm 509/99;37/S;Specialistiche in ingegneria navale;F;24
2011;Laurea Specialistica - dm 509/99;37/S;Specialistiche in ingegneria navale;M;121
2011;Laurea Specialistica - dm 509/99;38/S;Specialistiche in ingegneria per l'ambiente e il territorio;F;319
2011;Laurea Specialistica - dm 509/99;38/S;Specialistiche in ingegneria per l'ambiente e il territorio;M;499
2011;Laurea Specialistica - dm 509/99;39/S;Specialistiche in interpretariato di conferenza;F;98
2011;Laurea Specialistica - dm 509/99;39/S;Specialistiche in interpretariato di conferenza;M;22
2011;Laurea Specialistica - dm 509/99;40/S;Specialistiche in lingua e cultura italiana;F;78
2011;Laurea Specialistica - dm 509/99;40/S;Specialistiche in lingua e cultura italiana;M;34
2011;Laurea Specialistica - dm 509/99;41/S;Specialistiche in lingue e letterature afroasiatiche;F;99
2011;Laurea Specialistica - dm 509/99;41/S;Specialistiche in lingue e letterature afroasiatiche;M;28
2011;Laurea Specialistica - dm 509/99;42/S;Specialistiche in lingue e letterature moderne euroamericane;F;837
2011;Laurea Specialistica - dm 509/99;42/S;Specialistiche in lingue e letterature moderne euroamericane;M;94
2011;Laurea Specialistica - dm 509/99;43/S;Specialistiche in lingue straniere per la comunicazione internazionale;F;882
2011;Laurea Specialistica - dm 509/99;43/S;Specialistiche in lingue straniere per la comunicazione internazionale;M;107
2011;Laurea Specialistica - dm 509/99;44/S;Specialistiche in linguistica;F;205
2011;Laurea Specialistica - dm 509/99;44/S;Specialistiche in linguistica;M;38
2011;Laurea Specialistica - dm 509/99;45/S;Specialistiche in matematica;F;298
2011;Laurea Specialistica - dm 509/99;45/S;Specialistiche in matematica;M;169
2011;Laurea Specialistica - dm 509/99;48/S;Specialistiche in metodi per l'analisi valutativa dei sistemi complessi;F;2
2011;Laurea Specialistica - dm 509/99;48/S;Specialistiche in metodi per l'analisi valutativa dei sistemi complessi;M;6
2011;Laurea Specialistica - dm 509/99;49/S;Specialistiche in metodi per la ricerca empirica nelle scienze sociali;F;2
2011;Laurea Specialistica - dm 509/99;49/S;Specialistiche in metodi per la ricerca empirica nelle scienze sociali;M;1
2011;Laurea Specialistica - dm 509/99;50/S;Specialistiche in modellistica matematico-fisica per l'ingegneria;F;26
2011;Laurea Specialistica - dm 509/99;50/S;Specialistiche in modellistica matematico-fisica per l'ingegneria;M;57
2011;Laurea Specialistica - dm 509/99;51/S;Specialistiche in musicologia e beni musicali;F;47
2011;Laurea Specialistica - dm 509/99;51/S;Specialistiche in musicologia e beni musicali;M;43
2011;Laurea Specialistica - dm 509/99;53/S;Specialistiche in organizzazione e gestione dei servizi per lo sport e le attivita motorie;F;40
2011;Laurea Specialistica - dm 509/99;53/S;Specialistiche in organizzazione e gestione dei servizi per lo sport e le attivita motorie;M;92
2011;Laurea Specialistica - dm 509/99;54/S;Specialistiche in pianificazione territoriale urbanistica e ambientale;F;74
2011;Laurea Specialistica - dm 509/99;54/S;Specialistiche in pianificazione territoriale urbanistica e ambientale;M;106
2011;Laurea Specialistica - dm 509/99;55/S;Specialistiche in progettazione e gestione dei sistemi turistici;F;172
2011;Laurea Specialistica - dm 509/99;55/S;Specialistiche in progettazione e gestione dei sistemi turistici;M;42
2011;Laurea Specialistica - dm 509/99;56/S;Specialistiche in programmazione e gestione dei servizi educativi e formativi;F;294
2011;Laurea Specialistica - dm 509/99;56/S;Specialistiche in programmazione e gestione dei servizi educativi e formativi;M;34
2011;Laurea Specialistica - dm 509/99;57/S;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;F;637
2011;Laurea Specialistica - dm 509/99;57/S;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;M;63
2011;Laurea Specialistica - dm 509/99;58/S;Specialistiche in psicologia;F;1991
2011;Laurea Specialistica - dm 509/99;58/S;Specialistiche in psicologia;M;411
2011;Laurea Specialistica - dm 509/99;59/S;Specialistiche in pubblicita e comunicazione d'impresa;F;319
2011;Laurea Specialistica - dm 509/99;59/S;Specialistiche in pubblicita e comunicazione d'impresa;M;124
2011;Laurea Specialistica - dm 509/99;60/S;Specialistiche in relazioni internazionali;F;523
2011;Laurea Specialistica - dm 509/99;60/S;Specialistiche in relazioni internazionali;M;385
2011;Laurea Specialistica - dm 509/99;61/S;Specialistiche in scienza e ingegneria dei materiali;F;53
2011;Laurea Specialistica - dm 509/99;61/S;Specialistiche in scienza e ingegneria dei materiali;M;153
2011;Laurea Specialistica - dm 509/99;62/S;Specialistiche in scienze chimiche;F;160
2011;Laurea Specialistica - dm 509/99;62/S;Specialistiche in scienze chimiche;M;170
2011;Laurea Specialistica - dm 509/99;63/S;Specialistiche in scienze cognitive;F;4
2011;Laurea Specialistica - dm 509/99;64/S;Specialistiche in scienze dell'economia;F;649
2011;Laurea Specialistica - dm 509/99;64/S;Specialistiche in scienze dell'economia;M;675
2011;Laurea Specialistica - dm 509/99;65/S;Specialistiche in scienze dell'educazione degli adulti e della formazione continua;F;176
2011;Laurea Specialistica - dm 509/99;65/S;Specialistiche in scienze dell'educazione degli adulti e della formazione continua;M;15
2011;Laurea Specialistica - dm 509/99;66/S;Specialistiche in scienze dell'universo;F;27
2011;Laurea Specialistica - dm 509/99;66/S;Specialistiche in scienze dell'universo;M;27
2011;Laurea Specialistica - dm 509/99;67/S;Specialistiche in scienze della comunicazione sociale e istituzionale;F;185
2011;Laurea Specialistica - dm 509/99;67/S;Specialistiche in scienze della comunicazione sociale e istituzionale;M;92
2011;Laurea Specialistica - dm 509/99;68/S;Specialistiche in scienze della natura;F;88
2011;Laurea Specialistica - dm 509/99;68/S;Specialistiche in scienze della natura;M;73
2011;Laurea Specialistica - dm 509/99;69/S;Specialistiche in scienze della nutrizione umana;F;108
2011;Laurea Specialistica - dm 509/99;69/S;Specialistiche in scienze della nutrizione umana;M;28
2011;Laurea Specialistica - dm 509/99;70/S;Specialistiche in scienze della politica;F;227
2011;Laurea Specialistica - dm 509/99;70/S;Specialistiche in scienze della politica;M;202
2011;Laurea Specialistica - dm 509/99;71/S;Specialistiche in scienze delle pubbliche amministrazioni;F;255
2011;Laurea Specialistica - dm 509/99;71/S;Specialistiche in scienze delle pubbliche amministrazioni;M;240
2011;Laurea Specialistica - dm 509/99;72/S;Specialistiche in scienze delle religioni;F;19
2011;Laurea Specialistica - dm 509/99;72/S;Specialistiche in scienze delle religioni;M;9
2011;Laurea Specialistica - dm 509/99;73/S;Specialistiche in scienze dello spettacolo e della produzione multimediale;F;415
2011;Laurea Specialistica - dm 509/99;73/S;Specialistiche in scienze dello spettacolo e della produzione multimediale;M;172
2011;Laurea Specialistica - dm 509/99;74/S;Specialistiche in scienze e gestione delle risorse rurali e forestali;F;27
2011;Laurea Specialistica - dm 509/99;74/S;Specialistiche in scienze e gestione delle risorse rurali e forestali;M;67
2011;Laurea Specialistica - dm 509/99;75/S;Specialistiche in scienze e tecnica dello sport;F;67
2011;Laurea Specialistica - dm 509/99;75/S;Specialistiche in scienze e tecnica dello sport;M;136
2011;Laurea Specialistica - dm 509/99;76/S;Specialistiche in scienze e tecniche delle attivita motorie preventive e adattative;F;283
2011;Laurea Specialistica - dm 509/99;76/S;Specialistiche in scienze e tecniche delle attivita motorie preventive e adattative;M;266
2011;Laurea Specialistica - dm 509/99;77/S;Specialistiche in scienze e tecnologie agrarie;F;64
2011;Laurea Specialistica - dm 509/99;77/S;Specialistiche in scienze e tecnologie agrarie;M;155
2011;Laurea Specialistica - dm 509/99;78/S;Specialistiche in scienze e tecnologie agroalimentari;F;109
2011;Laurea Specialistica - dm 509/99;78/S;Specialistiche in scienze e tecnologie agroalimentari;M;123
2011;Laurea Specialistica - dm 509/99;79/S;Specialistiche in scienze e tecnologie agrozootecniche;F;35
2011;Laurea Specialistica - dm 509/99;79/S;Specialistiche in scienze e tecnologie agrozootecniche;M;44
2011;Laurea Specialistica - dm 509/99;80/S;Specialistiche in scienze e tecnologie dei sistemi di navigazione;F;4
2011;Laurea Specialistica - dm 509/99;80/S;Specialistiche in scienze e tecnologie dei sistemi di navigazione;M;5
2011;Laurea Specialistica - dm 509/99;81/S;Specialistiche in scienze e tecnologie della chimica industriale;F;20
2011;Laurea Specialistica - dm 509/99;81/S;Specialistiche in scienze e tecnologie della chimica industriale;M;55
2011;Laurea Specialistica - dm 509/99;82/S;Specialistiche in scienze e tecnologie per l'ambiente e il territorio;F;124
2011;Laurea Specialistica - dm 509/99;82/S;Specialistiche in scienze e tecnologie per l'ambiente e il territorio;M;104
2011;Laurea Specialistica - dm 509/99;83/S;Specialistiche in scienze economiche per l'ambiente e la cultura;F;71
2011;Laurea Specialistica - dm 509/99;83/S;Specialistiche in scienze economiche per l'ambiente e la cultura;M;25
2011;Laurea Specialistica - dm 509/99;84/S;Specialistiche in scienze economico-aziendali;F;3050
2011;Laurea Specialistica - dm 509/99;84/S;Specialistiche in scienze economico-aziendali;M;3079
2011;Laurea Specialistica - dm 509/99;85/S;Specialistiche in scienze geofisiche;F;9
2011;Laurea Specialistica - dm 509/99;85/S;Specialistiche in scienze geofisiche;M;14
2011;Laurea Specialistica - dm 509/99;86/S;Specialistiche in scienze geologiche;F;144
2011;Laurea Specialistica - dm 509/99;86/S;Specialistiche in scienze geologiche;M;230
2011;Laurea Specialistica - dm 509/99;87/S;Specialistiche in scienze pedagogiche;F;691
2011;Laurea Specialistica - dm 509/99;87/S;Specialistiche in scienze pedagogiche;M;56
2011;Laurea Specialistica - dm 509/99;88/S;Specialistiche in scienze per la cooperazione allo sviluppo;F;126
2011;Laurea Specialistica - dm 509/99;88/S;Specialistiche in scienze per la cooperazione allo sviluppo;M;60
2011;Laurea Specialistica - dm 509/99;89/S;Specialistiche in sociologia;F;347
2011;Laurea Specialistica - dm 509/99;89/S;Specialistiche in sociologia;M;100
2011;Laurea Specialistica - dm 509/99;90/S;Specialistiche in statistica demografica e sociale;F;12
2011;Laurea Specialistica - dm 509/99;90/S;Specialistiche in statistica demografica e sociale;M;10
2011;Laurea Specialistica - dm 509/99;91/S;Specialistiche in statistica economica, finanziaria ed attuariale;F;67
2011;Laurea Specialistica - dm 509/99;91/S;Specialistiche in statistica economica, finanziaria ed attuariale;M;87
2011;Laurea Specialistica - dm 509/99;92/S;Specialistiche in statistica per la ricerca sperimentale;F;11
2011;Laurea Specialistica - dm 509/99;92/S;Specialistiche in statistica per la ricerca sperimentale;M;16
2011;Laurea Specialistica - dm 509/99;93/S;Specialistiche in storia antica;F;6
2011;Laurea Specialistica - dm 509/99;93/S;Specialistiche in storia antica;M;8
2011;Laurea Specialistica - dm 509/99;94/S;Specialistiche in storia contemporanea;F;80
2011;Laurea Specialistica - dm 509/99;94/S;Specialistiche in storia contemporanea;M;102
2011;Laurea Specialistica - dm 509/99;95/S;Specialistiche in storia dell'arte;F;697
2011;Laurea Specialistica - dm 509/99;95/S;Specialistiche in storia dell'arte;M;109
2011;Laurea Specialistica - dm 509/99;96/S;Specialistiche in storia della filosofia;F;102
2011;Laurea Specialistica - dm 509/99;96/S;Specialistiche in storia della filosofia;M;92
2011;Laurea Specialistica - dm 509/99;97/S;Specialistiche in storia medievale;F;34
2011;Laurea Specialistica - dm 509/99;97/S;Specialistiche in storia medievale;M;43
2011;Laurea Specialistica - dm 509/99;98/S;Specialistiche in storia moderna;F;36
2011;Laurea Specialistica - dm 509/99;98/S;Specialistiche in storia moderna;M;53
2011;Laurea Specialistica - dm 509/99;99/S;Specialistiche in studi europei;F;56
2011;Laurea Specialistica - dm 509/99;99/S;Specialistiche in studi europei;M;55
2011;Laurea Specialistica - dm 509/99;DS1/S;Specialistiche nelle scienze della difesa e della sicurezza;F;44
2011;Laurea Specialistica - dm 509/99;DS1/S;Specialistiche nelle scienze della difesa e della sicurezza;M;359
2011;Laurea Specialistica - dm 509/99;SNT1/S;Specialistiche nelle scienze infermieristiche e ostetriche;F;633
2011;Laurea Specialistica - dm 509/99;SNT1/S;Specialistiche nelle scienze infermieristiche e ostetriche;M;241
2011;Laurea Specialistica - dm 509/99;SNT2/S;Specialistiche nelle scienze delle professioni sanitarie della riabilitazione;F;218
2011;Laurea Specialistica - dm 509/99;SNT2/S;Specialistiche nelle scienze delle professioni sanitarie della riabilitazione;M;71
2011;Laurea Specialistica - dm 509/99;SNT3/S;Specialistiche nelle scienze delle professioni sanitarie tecniche;F;233
2011;Laurea Specialistica - dm 509/99;SNT3/S;Specialistiche nelle scienze delle professioni sanitarie tecniche;M;174
2011;Laurea Specialistica - dm 509/99;SNT4/S;Specialistiche nelle scienze delle professioni sanitarie della prevenzione;F;56
2011;Laurea Specialistica - dm 509/99;SNT4/S;Specialistiche nelle scienze delle professioni sanitarie della prevenzione;M;90
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;04/S-cu;Scienze dell'architettura e dell'ingegneria edile - Ciclo Unico;F;1577
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;04/S-cu;Scienze dell'architettura e dell'ingegneria edile - Ciclo Unico;M;1299
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;14/S;Specialistiche in farmacia e farmacia industriale;F;2708
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;14/S;Specialistiche in farmacia e farmacia industriale;M;1136
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;46/S;Specialistiche in medicina e chirurgia;F;3123
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;46/S;Specialistiche in medicina e chirurgia;M;1957
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;47/S;Specialistiche in medicina veterinaria;F;620
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;47/S;Specialistiche in medicina veterinaria;M;284
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;52/S;Specialistiche in odontoiatria e protesi dentaria;F;288
2011;Laurea Specialistica a Ciclo Unico - dm 509/99;52/S;Specialistiche in odontoiatria e protesi dentaria;M;462
2010;Corsi di Laurea - vecchio ordinamento;18-bis;Scienze della Formazione Primaria - Quadriennale;F;3909
2010;Corsi di Laurea - vecchio ordinamento;18-bis;Scienze della Formazione Primaria - Quadriennale;M;174
2010;Corsi di Laurea - vecchio ordinamento;31-bis;Scienze giuridiche - Quinquennale;F;167
2010;Corsi di Laurea - vecchio ordinamento;31-bis;Scienze giuridiche - Quinquennale;M;112
2010;Corsi di Laurea - vecchio ordinamento;99999;Classe non definita;F;8304
2010;Corsi di Laurea - vecchio ordinamento;99999;Classe non definita;M;6046
2010;Laurea  - dm 509/99;1;Biotecnologie;F;1411
2010;Laurea  - dm 509/99;1;Biotecnologie;M;667
2010;Laurea  - dm 509/99;2;Scienze dei servizi giuridici;F;763
2010;Laurea  - dm 509/99;2;Scienze dei servizi giuridici;M;622
2010;Laurea  - dm 509/99;3;Scienze della mediazione linguistica;F;4398
2010;Laurea  - dm 509/99;3;Scienze della mediazione linguistica;M;656
2010;Laurea  - dm 509/99;4;Scienze dell'architettura e dell'ingegneria edile;F;2456
2010;Laurea  - dm 509/99;4;Scienze dell'architettura e dell'ingegneria edile;M;2405
2010;Laurea  - dm 509/99;5;Lettere;F;3650
2010;Laurea  - dm 509/99;5;Lettere;M;1217
